Rank,Symbol,Momentum,Volatility,Score
1,HDFCBANK,0.162742,0.008352,19.4861
2,VAKRANGEE,0.281141,0.014694,19.1325
3,MOTILALOFS,0.493899,0.028321,17.4395
4,RAJESHEXPO,0.157882,0.009233,17.0991
5,PEL,0.361541,0.023256,15.5464
6,MOTHERSON,0.233983,0.015131,15.4637
7,PIDILITIND,0.170426,0.01112,15.3263
8,HINDUNILVR,0.188525,0.012317,15.3066
9,MARUTI,0.172987,0.011867,14.5777
10,LICHSGFIN,0.19695,0.013809,14.2628
11,MINDTREE,0.187367,0.014875,12.5962
12,GILLETTE,0.182095,0.014727,12.3648
13,KOTAKBANK,0.120309,0.009943,12.0994
14,PNBHOUSING,0.276059,0.022964,12.0216
15,BALKRISIND,0.205412,0.017987,11.4199
16,NBCC,0.172607,0.015582,11.0776
17,COROMANDEL,0.233638,0.021105,11.0702
18,IIFL,0.272461,0.025007,10.8953
19,GMRAIRPORT,0.364217,0.034327,10.6103
20,QUESS,0.174435,0.016475,10.5876
