Rank,Symbol,Momentum,Volatility,Score
1,TECHM,0.284824,0.017099,16.6576
2,MINDTREE,0.373466,0.023804,15.6892
3,JINDALSTEL,0.511208,0.032621,15.6709
4,JUBLPHARMA,0.476518,0.030602,15.5714
5,BIOCON,0.469824,0.031002,15.1546
6,VBL,0.334973,0.022231,15.0675
7,LTM,0.257469,0.021638,11.8989
8,HCLTECH,0.163348,0.013864,11.7825
9,OFSS,0.143617,0.012349,11.63
10,LTTS,0.42126,0.036723,11.4714
11,INFY,0.148247,0.012936,11.4598
12,TCS,0.157371,0.014541,10.8223
13,MPHASIS,0.192369,0.017804,10.8046
14,ABB,0.154708,0.014721,10.5091
15,RCOM,0.930147,0.089779,10.3604
16,ADANIENT,0.003098,0.00032,9.6757
17,LT,0.121469,0.0132,9.2025
18,BLUEDART,0.125828,0.01416,8.8864
19,PFIZER,0.141908,0.016262,8.7263
20,SYNGENE,0.136537,0.015707,8.6925
