Rank,Symbol,Momentum,Volatility,Score
1,UPL,0.353373,0.025635,13.7848
2,APLLTD,0.23143,0.019682,11.7583
3,INDUSTOWER,0.25337,0.022919,11.055
4,AJANTPHARM,0.296921,0.033546,8.8512
5,PAGEIND,0.202088,0.022996,8.7881
6,ZYDUSLIFE,0.190187,0.021649,8.7849
7,MARICO,0.204549,0.023921,8.5511
8,BRITANNIA,0.183306,0.021489,8.5301
9,DISHTV,0.231003,0.027853,8.2938
10,BAJAJ-AUTO,0.143471,0.01739,8.2501
11,OFSS,0.106186,0.012978,8.1819
12,EICHERMOT,0.194439,0.024089,8.0718
13,BPCL,0.168355,0.023579,7.14
14,VOLTAS,0.185508,0.027485,6.7495
15,JUBLFOOD,0.147016,0.025343,5.8011
16,GODREJIND,0.138117,0.024312,5.6811
17,PEL,0.120108,0.022435,5.3536
18,APOLLOTYRE,0.122045,0.023257,5.2477
19,KAJARIACER,0.109276,0.021404,5.1053
20,AUROPHARMA,0.149141,0.029563,5.0449
