Rank,Symbol,Momentum,Volatility,Score
1,LUPIN,0.364084,0.015563,23.3948
2,WOCKPHARMA,0.712519,0.03058,23.3005
3,SIEMENS,0.502447,0.022281,22.5507
4,SPARC,1.32814,0.059503,22.3206
5,HEXAWARE,0.448452,0.023285,19.259
6,FORTIS,0.533052,0.033448,15.9368
7,SUZLON,0.789298,0.051024,15.4692
8,GILLETTE,0.411382,0.028263,14.5557
9,PGHH,0.173965,0.01395,12.4702
10,MRPL,0.34891,0.029202,11.948
11,SUNPHARMA,0.21378,0.018264,11.705
12,PAGEIND,0.303825,0.026039,11.668
13,KSCL,0.326366,0.028384,11.4981
14,RAJESHEXPO,0.416726,0.036725,11.3473
15,SUPREMEIND,0.209789,0.019293,10.8736
16,AIAENG,0.229645,0.021779,10.5442
17,HCLTECH,0.216027,0.020651,10.4609
18,BHARATFORG,0.239773,0.022948,10.4486
19,SHREECEM,0.181452,0.017538,10.346
20,BOSCHLTD,0.23568,0.02316,10.176
