Rank,Symbol,Momentum,Volatility,Score
1,UCOBANK,0.85119,0.028108,30.283
2,RNRL,1.280146,0.054604,23.4442
3,JPPOWER,0.731081,0.031827,22.9702
4,RELINFRA,0.617238,0.02979,20.7199
5,TRIVENI,1.048458,0.053219,19.7008
6,JINDALSTEL,0.480151,0.026826,17.8984
7,JMFINANCIL,0.503093,0.028455,17.6802
8,IPCL,0.321779,0.018481,17.411
9,RELIANCE,0.328521,0.019164,17.1429
10,RELIANCE,0.328521,0.019164,17.1429
11,BBTC,0.630168,0.036985,17.0382
12,ADANIENT,0.006065,0.000362,16.7471
13,NLCINDIA,0.601362,0.039374,15.2731
14,THERMAX,0.331781,0.022176,14.9614
15,MRPL,0.390681,0.026486,14.7503
16,TTML,0.474336,0.032979,14.3828
17,DREDGECORP,0.346325,0.025588,13.5348
18,OPTOCIRCUI,0.321797,0.025459,12.64
19,CHAMBLFERT,0.490515,0.039427,12.441
20,NTPC,0.250477,0.020612,12.1519
