Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.304092,0.01657,18.3522
2,IDFCFIRSTB,0.313177,0.019868,15.7626
3,MRF,0.332971,0.024394,13.6499
4,ONGC,0.140257,0.016682,8.4076
5,GAIL,0.12723,0.015506,8.2052
6,VEDL,0.239562,0.031324,7.6479
7,PNB,0.217631,0.028721,7.5774
8,WELSPUNIND,0.329046,0.046882,7.0186
9,HINDPETRO,0.143665,0.022208,6.469
10,BAJAJHLDNG,0.122987,0.019343,6.3582
11,DRREDDY,0.084692,0.013558,6.2464
12,SYNGENE,0.14031,0.022698,6.1816
13,CAIRN,0.139722,0.02392,5.8412
14,TATACOMM,0.149657,0.026982,5.5465
15,CANBK,0.126336,0.024836,5.0869
16,BALKRISIND,0.139742,0.028557,4.8935
17,SBIN,0.102874,0.021047,4.8877
18,RECLTD,0.106364,0.022072,4.819
19,OIL,0.049644,0.011132,4.4596
20,BPCL,0.07851,0.018361,4.2758
