Rank,Symbol,Momentum,Volatility,Score
1,HDFCAMC,0.306133,0.015632,19.5842
2,TITAN,0.216682,0.013333,16.2517
3,SRF,0.245151,0.018007,13.6141
4,BAJFINANCE,0.222591,0.016817,13.2358
5,TRENT,0.247913,0.019896,12.4606
6,ATUL,0.144908,0.012334,11.7484
7,TATACONSUM,0.253544,0.021638,11.7176
8,AUBANK,0.189611,0.016563,11.4477
9,SOLARINDS,0.185048,0.017287,10.7044
10,FRETAIL,0.14849,0.014824,10.0169
11,BAJAJFINSV,0.131063,0.01313,9.9821
12,SHREECEM,0.144131,0.014971,9.6273
13,HDFCLIFE,0.144813,0.015248,9.4972
14,LT,0.141304,0.015454,9.1437
15,WHIRLPOOL,0.13575,0.014901,9.1103
16,SBILIFE,0.15755,0.017439,9.0346
17,CUB,0.100707,0.011533,8.732
18,SYNGENE,0.157366,0.018906,8.3235
19,PIIND,0.148514,0.018025,8.2392
20,BEL,0.197445,0.02446,8.0723
