Rank,Symbol,Momentum,Volatility,Score
1,ADANIENT,0.002166,0.000218,9.9116
2,BBTC,0.017455,0.058773,0.297
3,CONCOR,0.008455,0.035816,0.2361
4,FINPIPE,-0.010907,0.053791,-0.2028
5,INDIABULLS,-0.034093,0.069433,-0.491
6,DABUR,-0.022915,0.042427,-0.5401
7,ASIANHOTNR,-0.02398,0.035219,-0.6809
8,RELCAPITAL,-0.038495,0.05266,-0.731
9,IPCL,-0.030663,0.040836,-0.7509
10,SAIL,-0.046884,0.054461,-0.8609
11,MFSL,-0.032507,0.033328,-0.9754
12,INDORAMA,-0.042324,0.035037,-1.208
13,RCF,-0.070106,0.057541,-1.2184
14,ASTRAZEN,-0.051564,0.037133,-1.3886
15,ESSAROIL,-0.109391,0.071317,-1.5339
16,VEDL,-0.141333,0.084992,-1.6629
17,GODREJIND,-0.091459,0.049865,-1.8341
18,HMT,-0.114208,0.05865,-1.9473
19,SUNDARMFIN,-0.043044,0.021934,-1.9625
20,SKFINDIA,-0.089786,0.042068,-2.1343
