Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,1.322718,0.03239,40.8378
2,JUBLPHARMA,1.46534,0.051705,28.3405
3,AUROPHARMA,1.443508,0.05669,25.4633
4,HEG,1.321126,0.053704,24.6002
5,IDEA,2.238806,0.095411,23.4649
6,SYNGENE,0.605966,0.027474,22.0563
7,GLENMARK,1.106243,0.050721,21.8102
8,BAYERCROP,0.756787,0.035205,21.4965
9,CIPLA,0.703404,0.035268,19.9448
10,GICRE,0.795918,0.041883,19.0034
11,GRAPHITE,0.87735,0.048921,17.934
12,AMARAJABAT,0.742733,0.041933,17.7124
13,MUTHOOTFIN,0.88673,0.050214,17.6591
14,ISEC,0.901699,0.051124,17.6374
15,KRBL,1.151934,0.067374,17.0975
16,PIIND,0.614425,0.036334,16.9107
17,LUPIN,0.567629,0.034175,16.6096
18,M&M,0.754833,0.047213,15.9878
19,OFSS,0.624015,0.039827,15.6682
20,MAHINDCIE,0.670722,0.045508,14.7385
