Rank,Symbol,Momentum,Volatility,Score
1,LINDEINDIA,0.422783,0.028373,14.9008
2,SOLARINDS,0.294273,0.0208,14.1481
3,ATGL,0.368382,0.027082,13.6026
4,ITC,0.186057,0.014572,12.7684
5,LAURUSLABS,0.254096,0.022232,11.4295
6,VEDL,0.300645,0.027616,10.8867
7,CUMMINSIND,0.188598,0.017945,10.5098
8,CIPLA,0.157647,0.015263,10.3288
9,JINDALSTEL,0.305237,0.030364,10.0527
10,BAJAJ-AUTO,0.151402,0.016962,8.9259
11,COLPAL,0.1061,0.012034,8.8165
12,SUNPHARMA,0.133049,0.016303,8.1611
13,ADANIENSOL,0.198113,0.026289,7.5361
14,NMDC,0.176907,0.02368,7.4707
15,ADANIPORTS,0.149119,0.020839,7.1558
16,CRISIL,0.143416,0.020449,7.0134
17,BANKBARODA,0.199586,0.028615,6.9748
18,MARICO,0.11512,0.016805,6.8504
19,HINDALCO,0.165773,0.025235,6.5691
20,PERSISTENT,0.157534,0.024572,6.4112
