Rank,Symbol,Momentum,Volatility,Score
1,GODREJPROP,0.150503,0.016543,9.0976
2,LICHSGFIN,0.206531,0.030994,6.6637
3,OPTOCIRCUI,0.173679,0.027179,6.3902
4,M&MFIN,0.166667,0.027043,6.1629
5,AMTEKAUTO,0.168015,0.027894,6.0234
6,SIEMENS,0.13434,0.022993,5.8427
7,BAJAJFINSV,0.196765,0.03431,5.7349
8,MOTHERSON,0.131484,0.024081,5.4601
9,FORTIS,0.078142,0.016044,4.8705
10,SANOFI,0.058597,0.013771,4.2552
11,SYNDIBANK,0.097064,0.02411,4.026
12,SHRIRAMFIN,0.071473,0.017952,3.9814
13,IOB,0.085609,0.022356,3.8293
14,BAJAJ-AUTO,0.073235,0.019607,3.7352
15,J&KBANK,0.061216,0.016765,3.6514
16,RELIGARE,0.050333,0.014141,3.5595
17,AMBUJACEM,0.074261,0.021493,3.4552
18,MARICO,0.066831,0.019481,3.4306
19,NMDC,0.048045,0.014874,3.2301
20,YESBANK,0.088695,0.027468,3.229
