Rank,Symbol,Momentum,Volatility,Score
1,TTML,0.576087,0.046253,12.455
2,HINDPETRO,1.411348,0.116969,12.066
3,INDIACEM,0.530364,0.050301,10.5437
4,HINDZINC,0.521106,0.049911,10.4407
5,AMBUJACEM,0.544543,0.053664,10.1472
6,GODREJCP,0.301626,0.031074,9.7067
7,BAJAJFINSV,0.495656,0.054265,9.1339
8,BEL,0.292035,0.033156,8.8078
9,PFC,0.340458,0.03925,8.6741
10,BPCL,0.552632,0.063808,8.6609
11,GLAXO,0.173849,0.021228,8.1895
12,NTPC,0.31008,0.038321,8.0917
13,ANDHRABANK,0.318396,0.039841,7.9916
14,IVRCLINFRA,0.747955,0.094463,7.918
15,SANOFI,0.205344,0.027378,7.5004
16,GVKPIL,0.577586,0.081399,7.0957
17,GRASIM,0.314888,0.044563,7.0662
18,PIDILITIND,0.297604,0.042737,6.9636
19,IOC,0.227054,0.032746,6.9338
20,SHREECEM,0.273966,0.039942,6.859
