Rank,Symbol,Momentum,Volatility,Score
1,VGUARD,0.301802,0.018624,16.2049
2,EIHOTEL,0.323657,0.021555,15.0153
3,INDIGO,0.433175,0.029368,14.7498
4,LT,0.183328,0.014406,12.7255
5,SKFINDIA,0.135995,0.01076,12.6395
6,COLPAL,0.2003,0.016232,12.3399
7,HINDUNILVR,0.193769,0.016373,11.8344
8,SUPREMEIND,0.218766,0.019015,11.5049
9,BLUEDART,0.17945,0.016135,11.122
10,BANKINDIA,0.329245,0.031164,10.565
11,MARICO,0.199175,0.018906,10.5349
12,COROMANDEL,0.181508,0.017558,10.3379
13,FEDERALBNK,0.230211,0.022885,10.0595
14,BATAINDIA,0.223023,0.022842,9.7639
15,MANAPPURAM,0.259891,0.026712,9.7292
16,DMART,0.244557,0.027266,8.9692
17,MUTHOOTFIN,0.258105,0.02962,8.7138
18,ADANIPOWER,0.46198,0.05329,8.6691
19,PCJEWELLER,0.544415,0.063011,8.64
20,CUMMINSIND,0.21214,0.024686,8.5937
