Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,0.907423,0.031696,28.6293
2,MINDTREE,0.620695,0.026537,23.3895
3,ATGL,0.613098,0.027246,22.502
4,RELIANCE,0.25824,0.012772,20.2185
5,JSWENERGY,0.621673,0.032204,19.3044
6,TATAELXSI,0.423182,0.022064,19.1795
7,TMPV,0.668724,0.035074,19.0659
8,TATAPOWER,0.707036,0.037173,19.02
9,IOC,0.27824,0.014854,18.7318
10,IRCTC,0.751231,0.040631,18.489
11,TITAN,0.340596,0.019712,17.2782
12,ONGC,0.367436,0.021655,16.9677
13,GODREJPROP,0.517983,0.030733,16.8543
14,BAJAJFINSV,0.329259,0.0198,16.6296
15,BAJFINANCE,0.249595,0.015559,16.042
16,GMRAIRPORT,0.42576,0.026769,15.9051
17,INDHOTEL,0.434128,0.027374,15.8588
18,HINDPETRO,0.308634,0.019683,15.6799
19,NTPC,0.267162,0.017624,15.1588
20,UNITDSPR,0.308489,0.020627,14.9557
