Rank,Symbol,Momentum,Volatility,Score
1,JSWDULUX,0.384677,0.013733,28.0109
2,GUJENERGY,0.450472,0.016771,26.8604
3,GFLLIMITED,0.587631,0.022571,26.0343
4,KARURVYSYA,0.330957,0.013172,25.1264
5,SKFINDIA,0.248332,0.010497,23.6582
6,IIFL,0.522252,0.022897,22.8084
7,SUNDARMFIN,0.313392,0.015095,20.7619
8,RAJESHEXPO,0.226744,0.011596,19.5542
9,ALKEM,0.32343,0.017101,18.913
10,BAJAJFINSV,0.357221,0.019745,18.0914
11,HDFCBANK,0.164756,0.009172,17.9626
12,JINDALSTEL,0.56129,0.031291,17.9378
13,CENTURYTEX,0.299624,0.017233,17.3865
14,EDELWEISS,0.439525,0.026519,16.5742
15,SUPREMEIND,0.255126,0.015468,16.494
16,EXIDEIND,0.227633,0.013898,16.3791
17,JUBLFOOD,0.32999,0.020147,16.3789
18,WHIRLPOOL,0.326781,0.020073,16.2794
19,HDFC,0.205731,0.012654,16.2582
20,CROMPTON,0.342097,0.021289,16.0694
