Rank,Symbol,Momentum,Volatility,Score
1,APOLLOHOSP,0.197755,0.016363,12.0853
2,GMDCLTD,0.236585,0.025132,9.4136
3,NTPC,0.15437,0.016671,9.2599
4,ZEEL,0.22235,0.026059,8.5326
5,SKFINDIA,0.161096,0.019014,8.4724
6,PUNJABTRAC,0.244458,0.029529,8.2787
7,ABAN,0.303563,0.036887,8.2295
8,BEL,0.213115,0.029192,7.3005
9,BIOCON,0.147886,0.029753,4.9705
10,BHARTIARTL,0.110321,0.023057,4.7846
11,CESC,0.133045,0.029887,4.4516
12,BRITANNIA,0.08923,0.020895,4.2703
13,KOTAKBANK,0.099508,0.024964,3.986
14,JSWSTEEL,0.115778,0.029232,3.9607
15,NATIONALUM,0.091015,0.023328,3.9015
16,SAIL,0.135696,0.036002,3.7691
17,RENUKA,0.161363,0.043235,3.7323
18,HTMEDIA,0.082909,0.024389,3.3995
19,WOCKPHARMA,0.070733,0.022176,3.1897
20,LUPIN,0.073442,0.02318,3.1684
