Rank,Symbol,Momentum,Volatility,Score
1,ESSAROIL,4.138474,0.083701,49.4438
2,GODREJIND,1.420642,0.034385,41.3154
3,JINDALSTEL,2.012841,0.062336,32.2903
4,NLCINDIA,1.440302,0.052189,27.5979
5,LITL,0.920637,0.044845,20.5293
6,MRF,1.001382,0.050059,20.0042
7,PUNJLLOYD,0.734974,0.036746,20.0013
8,PATELENG,0.534872,0.02985,17.9189
9,JPASSOCIAT,0.715196,0.041394,17.2779
10,GOLDTECH,0.450489,0.027115,16.6139
11,EIHOTEL,0.387539,0.024039,16.1215
12,DREDGECORP,0.748853,0.049258,15.2027
13,MRPL,0.958509,0.063538,15.0855
14,LT,0.476598,0.031642,15.0621
15,INDUSINDBK,0.796386,0.053128,14.9898
16,VOLTAS,0.535455,0.035889,14.9199
17,TORNTPOWER,0.704246,0.04901,14.3693
18,VIDEOIND,0.67201,0.047087,14.2715
19,ABAN,0.428417,0.030241,14.1668
20,JINDALSAW,0.671053,0.047532,14.1178
