Rank,Symbol,Momentum
1,JUBLPHARMA,0.757654
2,MRF,0.577593
3,BAJAJFINSV,0.528775
4,CENTURYTEX,0.513602
5,BALKRISIND,0.508331
6,INDIANB,0.489767
7,CANBK,0.475006
8,APOLLOTYRE,0.467801
9,PFC,0.461282
10,PNB,0.458031
11,CAIRN,0.454909
12,RECLTD,0.452899
13,HINDPETRO,0.448934
14,IOC,0.419001
15,VEDL,0.409533
16,SRF,0.401198
17,BAJFINANCE,0.397351
18,EDELWEISS,0.391437
19,DHFL,0.386419
20,VAKRANGEE,0.370603
