Rank,Symbol,Momentum
1,RNRL,1.840668
2,TRIVENI,1.233429
3,BBTC,1.135714
4,RELINFRA,1.053116
5,GOLDTECH,1.035857
6,UCOBANK,1.023861
7,JPPOWER,0.923423
8,LITL,0.765741
9,INDUSINDBK,0.746032
10,VOLTAS,0.735184
11,NLCINDIA,0.732406
12,OPTOCIRCUI,0.704796
13,JINDALSTEL,0.663382
14,INDIACEM,0.634852
15,CHAMBLFERT,0.603499
16,TTML,0.598848
17,IDBI,0.56962
18,JMFINANCIL,0.569233
19,KOTAKBANK,0.565538
20,RAMCOCEM,0.549573
