Rank,Symbol,Momentum
1,ESSAROIL,4.868371
2,JINDALSTEL,3.023877
3,RNRL,2.718053
4,JAICORPLTD,2.149449
5,NLCINDIA,2.10012
6,MRPL,1.969083
7,LITL,1.543354
8,RELINFRA,1.34809
9,GODREJIND,1.293344
10,INDUSINDBK,1.281553
11,JPPOWER,1.280347
12,JPASSOCIAT,1.201964
13,HUBTOWN,1.164538
14,ENGINERSIN,1.147814
15,VEDL,1.125341
16,DREDGECORP,1.089862
17,RELCAPITAL,1.054551
18,TORNTPOWER,1.03972
19,HINDPETRO,0.964286
20,PUNJLLOYD,0.94213
