Rank,Symbol,Momentum
1,NATIONALUM,0.437137
2,WELSPUNIND,0.409463
3,ADANIPOWER,0.333973
4,VAKRANGEE,0.296233
5,SAIL,0.284817
6,VEDL,0.28257
7,NMDC,0.237957
8,HINDPETRO,0.212349
9,NLCINDIA,0.21231
10,COROMANDEL,0.207594
11,HINDZINC,0.200814
12,SUZLON,0.19863
13,BEL,0.192832
14,HINDALCO,0.175291
15,INDIANB,0.174358
16,NTPC,0.169655
17,ENGINERSIN,0.167553
18,CESC,0.156973
19,SYNGENE,0.135632
20,STAR,0.132958
