Rank,Symbol,Momentum
1,ADANIGREEN,0.40735
2,HINDALCO,0.161692
3,NATIONALUM,0.122745
4,SCHAEFFLER,0.117311
5,ESCORTS,0.101823
6,LINDEINDIA,0.077526
7,RAJESHEXPO,0.050812
8,NAVINFLUOR,0.043773
9,ADANIENSOL,0.042281
10,BAJAJHLDNG,0.042236
11,BANKBARODA,0.03876
12,AAVAS,0.037294
13,SRF,0.037169
14,SUNPHARMA,0.024798
15,MARUTI,0.01985
16,LAURUSLABS,0.019023
17,POWERGRID,0.018657
18,VEDL,0.016994
19,BIOCON,0.012996
20,CHOLAFIN,0.006213
