Rank,Symbol,Momentum
1,ADANIENSOL,0.764483
2,ATGL,0.560838
3,SCHAEFFLER,0.532924
4,SKFINDIA,0.528514
5,ABB,0.48177
6,TVSMOTOR,0.458687
7,VBL,0.448774
8,TIINDIA,0.431651
9,FEDERALBNK,0.395417
10,M&M,0.392982
11,AIAENG,0.386751
12,HONAUT,0.384997
13,BAJAJFINSV,0.384438
14,BEL,0.382022
15,IDFCFIRSTB,0.378682
16,BANKBARODA,0.373649
17,TORNTPOWER,0.357151
18,TRENT,0.327326
19,OBEROIRLTY,0.314971
20,UNOMINDA,0.301115
