Rank,Symbol,Momentum
1,IDEA,1.818182
2,ADANIGREEN,0.765465
3,AUROPHARMA,0.58125
4,CIPLA,0.494711
5,LUPIN,0.379728
6,ZYDUSLIFE,0.343034
7,GLENMARK,0.334164
8,APLLTD,0.317193
9,DRREDDY,0.294766
10,SUNPHARMA,0.254619
11,BIOCON,0.240891
12,BAYERCROP,0.2046
13,IOB,0.19209
14,SYNGENE,0.184176
15,JUBLPHARMA,0.146933
16,ERIS,0.135263
17,TORNTPHARM,0.132638
18,SANOFI,0.128605
19,ESCORTS,0.125411
20,BRITANNIA,0.112246
