Rank,Symbol,Momentum
1,ISEC,0.819868
2,CORPBANK,0.560831
3,JINDALSTEL,0.479358
4,NMDC,0.463246
5,CRISIL,0.453289
6,WHIRLPOOL,0.449718
7,MANAPPURAM,0.413462
8,DLF,0.40259
9,ADANIENSOL,0.401104
10,BERGEPAINT,0.396769
11,MOTHERSON,0.374245
12,TMPV,0.359865
13,NAUKRI,0.352523
14,ABBOTINDIA,0.3418
15,EICHERMOT,0.331525
16,ICICIBANK,0.328979
17,BHARTIARTL,0.326503
18,COROMANDEL,0.311397
19,MFSL,0.301609
20,JUBLFOOD,0.300456
