Rank,Symbol,Momentum
1,FRETAIL,0.834763
2,PCJEWELLER,0.60517
3,LTF,0.591298
4,HINDPETRO,0.463732
5,M&MFIN,0.448225
6,BAJFINANCE,0.424603
7,AUROPHARMA,0.416135
8,VEDL,0.406096
9,VAKRANGEE,0.395263
10,EDELWEISS,0.391927
11,TITAN,0.377129
12,TATACONSUM,0.375044
13,BAJAJHLDNG,0.36127
14,JUBLFOOD,0.35854
15,DHFL,0.357213
16,SPARC,0.35481
17,BAJAJFINSV,0.349954
18,TATASTEEL,0.345368
19,GRUH,0.341522
20,IGL,0.339766
