Rank,Symbol,Momentum
1,WOCKPHARMA,1.286492
2,UBL,0.782081
3,HINDPETRO,0.778512
4,BANKINDIA,0.506743
5,JETAIRWAYS,0.50106
6,BPCL,0.484992
7,UCOBANK,0.47604
8,TITAN,0.475066
9,ALBK,0.454715
10,ORIENTBANK,0.422501
11,TMPV,0.419355
12,M&MFIN,0.405272
13,PETRONET,0.403871
14,VIDEOIND,0.402085
15,LICHSGFIN,0.398918
16,CENTRALBK,0.389408
17,SOBHA,0.388115
18,SBIN,0.387945
19,BHARTIARTL,0.386803
20,CANBK,0.364906
