Rank,Symbol,Momentum
1,AMTEKAUTO,0.173896
2,HINDZINC,0.147936
3,SANOFI,0.145352
4,UBL,0.140585
5,BAJAJFINSV,0.13128
6,SIEMENS,0.110801
7,GODREJPROP,0.097604
8,TECHM,0.093196
9,MOTHERSON,0.092394
10,PFIZER,0.086482
11,RNAVAL,0.084815
12,NMDC,0.084035
13,NATIONALUM,0.081226
14,M&MFIN,0.079342
15,LICHSGFIN,0.076491
16,APOLLOTYRE,0.074335
17,DIVISLAB,0.0629
18,HCLTECH,0.06257
19,ITC,0.053741
20,MARICO,0.050889
