Rank,Symbol,Momentum
1,ADANIENSOL,1.301065
2,TMPV,1.142651
3,ATGL,1.075593
4,TATACHEM,1.05628
5,BANKINDIA,1.037805
6,IDFCFIRSTB,0.846617
7,BANKBARODA,0.840042
8,SAIL,0.781566
9,ADANIPORTS,0.781485
10,CUMMINSIND,0.755558
11,SHRIRAMCIT,0.743168
12,DHANI,0.733589
13,CANBK,0.733406
14,CHOLAFIN,0.701331
15,SBIN,0.689155
16,DLF,0.669765
17,MOTHERSON,0.649512
18,HINDALCO,0.632198
19,NATIONALUM,0.613139
20,TATAPOWER,0.60786
