Rank,Symbol,Momentum
1,NATIONALUM,0.25061
2,RANBAXY,0.196933
3,SUNPHARMA,0.182662
4,PUNJABTRAC,0.155098
5,ASIANPAINT,0.146187
6,JUBLPHARMA,0.132333
7,CIPLA,0.110151
8,CAIRN,0.1082
9,GLAXO,0.106658
10,HINDUNILVR,0.095376
11,GOLDTECH,0.069353
12,KTKBANK,0.065687
13,MOTHERSON,0.048589
14,GLENMARK,0.030149
15,HEROMOTOCO,0.026438
16,STERLINBIO,0.017274
17,NDTV,0.015348
18,M&MFIN,0.010272
19,BAJAJHIND,0.008502
20,GILLETTE,0.006667
