Rank,Symbol,Momentum
1,LODHA,0.622245
2,CHOLAFIN,0.591595
3,LTF,0.581851
4,M&MFIN,0.521064
5,AUROPHARMA,0.50253
6,PAYTM,0.496334
7,DIXON,0.496232
8,PFC,0.466689
9,ASTRAL,0.459759
10,SHRIRAMFIN,0.45749
11,IDFCFIRSTB,0.448435
12,TMPV,0.439887
13,PEL,0.428234
14,GODREJPROP,0.41949
15,RECLTD,0.417563
16,BAJFINANCE,0.416216
17,HAL,0.407301
18,GICRE,0.399391
19,ETERNAL,0.396825
20,INDIGO,0.396151
