Rank,Symbol,Momentum
1,TORNTPOWER,0.318352
2,HINDZINC,0.268795
3,TATASTEEL,0.24291
4,ADANIPOWER,0.236234
5,RELINFRA,0.235059
6,ASHOKLEY,0.229782
7,JSWSTEEL,0.229455
8,NHPC,0.217722
9,EICHERMOT,0.191441
10,YESBANK,0.190483
11,BAJFINANCE,0.189655
12,AMBUJACEM,0.179699
13,CAIRN,0.177035
14,GLAXO,0.16357
15,APOLLOTYRE,0.155732
16,GPPL,0.152072
17,CHOLAFIN,0.150566
18,BHARATFIN,0.142827
19,SUPREMEIND,0.141116
20,IGL,0.140688
