Rank,Symbol,Momentum
1,WOCKPHARMA,1.124108
2,BAJAJFINSV,0.626943
3,IFCI,0.620278
4,JETAIRWAYS,0.585424
5,MRF,0.553595
6,JUBLFOOD,0.514958
7,PRESTIGE,0.514148
8,BGRENERGY,0.498975
9,TMPV,0.497012
10,EICHERMOT,0.483009
11,BATAINDIA,0.479545
12,INDIABULLS,0.477194
13,GODREJIND,0.430329
14,MARUTI,0.414974
15,BPCL,0.402802
16,SOBHA,0.397953
17,APOLLOTYRE,0.385809
18,HINDPETRO,0.373457
19,CENTURYTEX,0.362147
20,GILLETTE,0.351526
