Rank,Symbol,Momentum
1,MPHASIS,2.122048
2,ABAN,0.822989
3,VEDL,0.677596
4,JSWSTEEL,0.431612
5,NDTV,0.3925
6,GMDCLTD,0.376143
7,PUNJABTRAC,0.369241
8,ROLTA,0.350417
9,BIOCON,0.328118
10,SAIL,0.326434
11,ZEEL,0.293112
12,JINDALSAW,0.292407
13,CENTBOP,0.258621
14,BEL,0.246537
15,GSPL,0.242038
16,KOTAKBANK,0.240687
17,BHARTIARTL,0.234562
18,GEODESIC,0.229869
19,CESC,0.217001
20,NTPC,0.202612
