Rank,Symbol,Momentum
1,JUBLPHARMA,0.718159
2,INDIANB,0.614295
3,MRF,0.482531
4,IDFCFIRSTB,0.437747
5,TATACOMM,0.391886
6,VAKRANGEE,0.363005
7,BALKRISIND,0.327986
8,VEDL,0.314224
9,SYNGENE,0.300096
10,CANBK,0.29768
11,IGL,0.269082
12,PNB,0.26544
13,ONGC,0.259598
14,CAIRN,0.232595
15,HINDALCO,0.228038
16,SBIN,0.223933
17,BHARATFORG,0.190397
18,AIAENG,0.187011
19,UNIONBANK,0.1824
20,BANKBARODA,0.181695
