Rank,Symbol,Momentum,Volatility,Score
1,JSWENERGY,0.680344,0.028998,23.4622
2,GODREJPROP,0.632003,0.034782,18.1703
3,TATAPOWER,0.761206,0.041897,18.1687
4,TMPV,0.726251,0.040031,18.1421
5,KOTAKBANK,0.279401,0.016221,17.225
6,IRCTC,0.75329,0.04543,16.5812
7,INDIANB,0.47893,0.030408,15.7501
8,INDHOTEL,0.473893,0.030247,15.6673
9,HINDPETRO,0.309079,0.020149,15.3399
10,UNIONBANK,0.465672,0.030819,15.11
11,TITAN,0.323348,0.021443,15.0798
12,ONGC,0.357977,0.024003,14.9137
13,IOC,0.231857,0.015804,14.6704
14,RELIANCE,0.192855,0.013335,14.4626
15,NTPC,0.271053,0.019247,14.0825
16,M&MFIN,0.273315,0.019418,14.0752
17,AFFLE,0.387404,0.027869,13.9011
18,CANBK,0.314796,0.02273,13.8491
19,FEDERALBNK,0.291485,0.022471,12.9718
20,GMRAIRPORT,0.378893,0.02927,12.9448
