Rank,Symbol,Momentum,Volatility,Score
1,APLLTD,0.229921,0.019658,11.6958
2,INDUSTOWER,0.242314,0.025283,9.5842
3,UPL,0.254312,0.027803,9.147
4,AJANTPHARM,0.296176,0.032864,9.0122
5,OFSS,0.115463,0.012999,8.8824
6,DISHTV,0.240809,0.029321,8.213
7,CONCOR,0.178939,0.022804,7.8469
8,BAJAJ-AUTO,0.142061,0.018529,7.667
9,EICHERMOT,0.179635,0.024124,7.4462
10,BRITANNIA,0.17693,0.023819,7.4282
11,JUBLFOOD,0.195932,0.026698,7.3388
12,J&KBANK,0.116183,0.016349,7.1063
13,TTKPRESTIG,0.141689,0.020279,6.9869
14,VOLTAS,0.18932,0.027526,6.8778
15,RAJESHEXPO,0.160172,0.023461,6.8272
16,MARICO,0.166976,0.025254,6.6119
17,PAGEIND,0.160516,0.024901,6.4462
18,SYNDIBANK,0.139364,0.023412,5.9526
19,APOLLOTYRE,0.148518,0.025027,5.9343
20,AMARAJABAT,0.086093,0.014691,5.86
