Rank,Symbol,Momentum,Volatility,Score
1,BAJAJFINSV,0.419948,0.039469,10.6401
2,M&MFIN,0.254541,0.033684,7.5567
3,IRB,0.339713,0.052206,6.5071
4,HINDPETRO,0.634615,0.107565,5.8998
5,INDIACEM,0.261402,0.044694,5.8487
6,GRASIM,0.235131,0.040818,5.7605
7,EIHOTEL,0.31531,0.057381,5.495
8,GODREJCP,0.167035,0.030616,5.4558
9,TTML,0.225352,0.043501,5.1803
10,DRREDDY,0.127557,0.024837,5.1357
11,TATACONSUM,0.153788,0.034666,4.4362
12,SYNDIBANK,0.112637,0.025491,4.4188
13,BEL,0.14455,0.033256,4.3465
14,IOC,0.139585,0.032348,4.3151
15,GLAXO,0.076769,0.018113,4.2384
16,BRITANNIA,0.107032,0.027803,3.8496
17,BPCL,0.233449,0.062954,3.7082
18,APOLLOHOSP,0.116663,0.031687,3.6817
19,PFC,0.126604,0.035066,3.6105
20,SANOFI,0.093607,0.025964,3.6053
