Rank,Symbol,Momentum,Volatility,Score
1,UPL,0.290764,0.02024,14.3656
2,SBICARD,0.247498,0.019063,12.9833
3,BAJFINANCE,0.219158,0.018314,11.9666
4,BAJAJFINSV,0.191952,0.018746,10.2398
5,MARUTI,0.141171,0.015319,9.2152
6,SRF,0.232246,0.02623,8.8543
7,TATACONSUM,0.111234,0.015383,7.2309
8,JSWSTEEL,0.092274,0.012978,7.1101
9,KOTAKBANK,0.121991,0.018335,6.6534
10,SHREECEM,0.101408,0.016042,6.3215
11,BERGEPAINT,0.095929,0.015603,6.1481
12,MEDANTA,0.145778,0.025316,5.7583
13,CHOLAFIN,0.141661,0.025416,5.5737
14,HINDALCO,0.087257,0.01733,5.0351
15,INDUSINDBK,0.08329,0.017271,4.8227
16,SBILIFE,0.065214,0.013568,4.8066
17,GLAXO,0.146703,0.036409,4.0293
18,PATANJALI,0.046849,0.012865,3.6417
19,SUNDARMFIN,0.118634,0.035289,3.3618
20,LTTS,0.077527,0.023333,3.3226
