Rank,Symbol,Momentum,Volatility,Score
1,CIPLA,0.423456,0.017842,23.7341
2,SUNDARMFIN,0.323684,0.01739,18.6135
3,LUPIN,0.276634,0.015084,18.3393
4,MARUTI,0.226387,0.012868,17.5923
5,MRF,0.380847,0.022581,16.866
6,OFSS,0.228682,0.013649,16.755
7,MARICO,0.199086,0.012213,16.3006
8,DRREDDY,0.183404,0.011906,15.404
9,CYIENT,0.312699,0.020465,15.2797
10,MINDTREE,0.269155,0.017798,15.1224
11,BRITANNIA,0.321609,0.021941,14.6577
12,3MINDIA,0.334384,0.022946,14.5723
13,TORNTPHARM,0.212641,0.014609,14.5559
14,GLENMARK,0.298032,0.020752,14.3618
15,SHREECEM,0.192512,0.013536,14.2219
16,EMAMILTD,0.272786,0.019682,13.8595
17,HINDUNILVR,0.163589,0.011824,13.8351
18,TECHM,0.160583,0.011685,13.7426
19,AIAENG,0.300382,0.022503,13.3488
20,SHOPERSTOP,0.35379,0.02666,13.2704
