Rank,Symbol,Momentum,Volatility,Score
1,UBL,0.410459,0.022059,18.607
2,LTM,0.26894,0.016425,16.3734
3,KRBL,0.309748,0.020159,15.365
4,ADANIENSOL,0.459817,0.033733,13.6311
5,GSKCONS,0.181305,0.013651,13.2818
6,SOLARINDS,0.174568,0.013658,12.7815
7,GILLETTE,0.095338,0.007636,12.4855
8,VAKRANGEE,0.271092,0.022885,11.8458
9,TCS,0.109371,0.009358,11.6873
10,MPHASIS,0.206001,0.017692,11.644
11,BRITANNIA,0.124785,0.01079,11.5644
12,LTTS,0.182201,0.016028,11.3676
13,BALKRISIND,0.226613,0.020323,11.1508
14,FINCABLES,0.176372,0.016141,10.9267
15,INDIANB,0.432342,0.039709,10.8878
16,PAGEIND,0.193526,0.017951,10.7811
17,NBCC,0.261318,0.024811,10.5322
18,JUBLFOOD,0.237322,0.022739,10.4369
19,HEXAWARE,0.251908,0.026022,9.6807
20,ONGC,0.155946,0.016568,9.4126
