Rank,Symbol,Momentum,Volatility,Score
1,SOLARINDS,0.270311,0.022685,11.9161
2,CUMMINSIND,0.221518,0.019402,11.4172
3,ATGL,0.333342,0.030345,10.9851
4,LINDEINDIA,0.358729,0.032848,10.9209
5,TRENT,0.247588,0.026074,9.4955
6,JINDALSTEL,0.286169,0.032341,8.8484
7,CRISIL,0.195208,0.023382,8.3487
8,BAJAJHLDNG,0.189567,0.022943,8.2625
9,ADANIENT,0.022829,0.002889,7.9017
10,ADANIPORTS,0.166586,0.023005,7.2413
11,ADANIENSOL,0.202031,0.02864,7.0542
12,COLPAL,0.090441,0.013379,6.7596
13,RELIANCE,0.126451,0.018989,6.6593
14,ITC,0.107341,0.016202,6.6252
15,PIIND,0.141114,0.021811,6.4699
16,VEDL,0.187055,0.029428,6.3563
17,LAURUSLABS,0.150378,0.023682,6.3498
18,NTPC,0.111028,0.01898,5.8497
19,COALINDIA,0.171446,0.029326,5.8463
20,POWERGRID,0.11135,0.019543,5.6978
