Rank,Symbol,Momentum,Volatility,Score
1,RANBAXY,0.261649,0.028744,9.1028
2,SUNPHARMA,0.187443,0.033831,5.5405
3,CONCOR,0.066683,0.028382,2.3495
4,GODREJCP,0.072035,0.033079,2.1776
5,ASIANPAINT,0.049735,0.034679,1.4342
6,HINDUNILVR,0.039991,0.033511,1.1933
7,HEROMOTOCO,0.027469,0.031339,0.8765
8,JSWDULUX,0.016663,0.019804,0.8414
9,NATIONALUM,0.022609,0.047708,0.4739
10,SATYAMCOMP,0.01569,0.036145,0.4341
11,GLAXO,0.006611,0.028218,0.2343
12,JUBLPHARMA,-0.004704,0.024166,-0.1946
13,HCLTECH,-0.008405,0.042349,-0.1985
14,HCLTECH,-0.008405,0.042349,-0.1985
15,VEDL,-0.015526,0.062063,-0.2502
16,MOTHERSON,-0.017621,0.046054,-0.3826
17,AIAENG,-0.013011,0.030346,-0.4287
18,TATACONSUM,-0.022178,0.041586,-0.5333
19,CAIRN,-0.027878,0.043341,-0.6432
20,CIPLA,-0.020486,0.029242,-0.7006
