Rank,Symbol,Momentum,Volatility,Score
1,WOCKPHARMA,0.501944,0.026633,18.8465
2,EMAMILTD,0.205823,0.011819,17.415
3,EICHERMOT,0.313092,0.01931,16.2141
4,TORNTPHARM,0.200617,0.012552,15.9823
5,ITC,0.166588,0.011803,14.1142
6,GODREJCP,0.17258,0.014846,11.6245
7,NAUKRI,0.177058,0.015542,11.3925
8,DIVISLAB,0.148396,0.01333,11.1324
9,BAJAJFINSV,0.265803,0.02534,10.4896
10,MARICO,0.117005,0.011235,10.4141
11,PIDILITIND,0.14125,0.014508,9.7358
12,BATAINDIA,0.208767,0.023364,8.9354
13,WELSPUNIND,0.269693,0.032171,8.383
14,HINDUNILVR,0.089574,0.011155,8.0297
15,RANBAXY,0.167308,0.021192,7.8949
16,ASIANPAINT,0.115445,0.014863,7.7675
17,UNITDSPR,0.306167,0.041273,7.418
18,PFIZER,0.091037,0.012273,7.4176
19,LUPIN,0.108317,0.015027,7.2084
20,MFSL,0.216365,0.030043,7.2019
