Rank,Symbol,Momentum,Volatility,Score
1,VEDL,0.44832,0.027159,16.5074
2,ULTRACEMCO,0.247225,0.015758,15.6885
3,WELSPUNIND,0.446029,0.028442,15.6819
4,ZYDUSLIFE,0.277761,0.0179,15.5173
5,GVPIL,0.201997,0.013407,15.066
6,HEROMOTOCO,0.272392,0.018619,14.63
7,HDFCBANK,0.209394,0.014522,14.4196
8,JISLJALEQS,0.406704,0.029524,13.7755
9,UNIONBANK,0.243288,0.017888,13.6009
10,APOLLOTYRE,0.491835,0.037697,13.0472
11,SUNPHARMA,0.203304,0.016062,12.6577
12,DIVISLAB,0.236111,0.019698,11.9866
13,CHENNPETRO,0.218396,0.018468,11.8256
14,SHREECEM,0.203338,0.017313,11.7448
15,PNB,0.179146,0.015283,11.7218
16,GLAXO,0.134684,0.011517,11.6947
17,AMBUJACEM,0.200201,0.017376,11.5215
18,3MINDIA,0.224078,0.019513,11.4837
19,PEL,0.264734,0.023291,11.3666
20,CAIRN,0.191064,0.017188,11.1162
