Rank,Symbol,Momentum,Volatility,Score
1,MOTHERSON,0.401442,0.019703,20.3746
2,TECHM,0.363133,0.018366,19.7716
3,63MOONS,0.3535,0.018362,19.2516
4,ULTRACEMCO,0.200201,0.011317,17.6896
5,M&M,0.233788,0.014099,16.582
6,SHREECEM,0.249145,0.015059,16.5448
7,MFSL,0.275519,0.018308,15.0489
8,GODREJPROP,0.170524,0.012472,13.6723
9,KOTAKBANK,0.210919,0.015754,13.3884
10,PIDILITIND,0.232955,0.017625,13.2174
11,MUTHOOTFIN,0.348382,0.026643,13.0759
12,JUBLFOOD,0.220449,0.016984,12.9797
13,UNITDSPR,0.502842,0.039065,12.872
14,APOLLOHOSP,0.160438,0.012538,12.7958
15,GRASIM,0.144186,0.011493,12.5451
16,EXIDEIND,0.19439,0.015625,12.4414
17,M&MFIN,0.223699,0.018269,12.2449
18,SUNTV,0.32241,0.027004,11.9394
19,EICHERMOT,0.181444,0.01529,11.8665
20,AUROPHARMA,0.302752,0.026017,11.6369
