Rank,Symbol,Momentum,Volatility,Score
1,ZFCVINDIA,0.155008,0.009337,16.6011
2,PERSISTENT,0.259904,0.021827,11.9076
3,CGPOWER,0.249366,0.020962,11.8961
4,ITC,0.153256,0.013649,11.2288
5,OIL,0.284413,0.025431,11.1836
6,APLAPOLLO,0.212997,0.021803,9.7693
7,CRISIL,0.129008,0.013404,9.6246
8,KPRMILL,0.16479,0.018397,8.9573
9,MOTHERSON,0.155072,0.01828,8.483
10,POLYCAB,0.151984,0.019406,7.832
11,MPHASIS,0.124375,0.015985,7.7805
12,SUPREMEIND,0.160354,0.020619,7.7771
13,OFSS,0.074495,0.009673,7.7009
14,SIEMENS,0.116705,0.01527,7.6425
15,M&MFIN,0.150977,0.019872,7.5976
16,ONGC,0.100879,0.014172,7.1181
17,ABB,0.118935,0.017819,6.6744
18,ZYDUSLIFE,0.111203,0.016857,6.5967
19,M&M,0.087159,0.013549,6.4329
20,PAYTM,0.237489,0.038083,6.2361
