Rank,Symbol,Momentum,Volatility,Score
1,IPCALAB,0.181891,0.018713,9.7199
2,THOMASCOOK,0.19587,0.020424,9.59
3,ASHOKLEY,0.177734,0.018857,9.4255
4,CHOLAFIN,0.144288,0.017549,8.2221
5,CASTROLIND,0.113223,0.014884,7.6073
6,BRITANNIA,0.085313,0.012004,7.107
7,DMART,0.145788,0.020863,6.988
8,TV18BRDCST,0.191002,0.028721,6.6503
9,SRF,0.107666,0.016217,6.6389
10,BHARATFIN,0.083687,0.013253,6.3145
11,JYOTHYLAB,0.079676,0.014067,5.6643
12,INDIGO,0.095293,0.018027,5.2862
13,PIDILITIND,0.062588,0.012121,5.1634
14,BAJAJFINSV,0.080348,0.015576,5.1585
15,TRENT,0.09189,0.018074,5.084
16,MRF,0.07121,0.016012,4.4473
17,CUB,0.070095,0.0158,4.4363
18,JUBLFOOD,0.101882,0.023108,4.4091
19,BAJFINANCE,0.083333,0.019133,4.3555
20,TITAN,0.067805,0.016153,4.1976
