Rank,Symbol,Momentum,Volatility,Score
1,WOCKPHARMA,0.941721,0.052424,17.9634
2,HDFCBANK,0.190692,0.011631,16.395
3,TMPV,0.294118,0.018013,16.3282
4,RANBAXY,0.271365,0.016785,16.1671
5,HINDUNILVR,0.213083,0.013282,16.0425
6,IDBI,0.313303,0.020034,15.6382
7,RENUKA,0.305699,0.019756,15.4741
8,PNB,0.182941,0.012463,14.6786
9,SIEMENS,0.178877,0.012359,14.4739
10,TATASTEEL,0.240687,0.016638,14.4657
11,TATASTEEL,0.240687,0.016638,14.4657
12,AXISBANK,0.196149,0.014011,13.9997
13,CANBK,0.222002,0.015929,13.937
14,ACC,0.231963,0.016696,13.8937
15,HDFC,0.227136,0.016709,13.5939
16,ULTRACEMCO,0.266798,0.019665,13.5669
17,CORPBANK,0.217864,0.016389,13.2937
18,JSWSTEEL,0.222896,0.016795,13.2714
19,UNIONBANK,0.229063,0.017287,13.2506
20,SBIN,0.23678,0.018025,13.1364
