Rank,Symbol,Momentum,Volatility,Score
1,BHEL,0.516224,0.019077,27.0601
2,GVPIL,0.805207,0.031714,25.3894
3,SHREECEM,0.558379,0.023969,23.2958
4,3MINDIA,0.538533,0.02717,19.8212
5,MARUTI,0.404046,0.022192,18.2069
6,ABB,0.37383,0.02064,18.1121
7,IVRCLINFRA,0.395097,0.022368,17.6634
8,ULTRACEMCO,0.363432,0.02068,17.5737
9,VOLTAS,0.516169,0.029548,17.469
10,BEML,0.481541,0.02816,17.1004
11,TMPV,0.350919,0.020821,16.854
12,GRASIM,0.316222,0.019978,15.8281
13,CUMMINSIND,0.489164,0.030926,15.8171
14,INDHOTEL,0.311382,0.020462,15.2175
15,SIEMENS,0.339231,0.02236,15.1711
16,ITC,0.261242,0.017715,14.7469
17,DRREDDY,0.366563,0.025132,14.5854
18,LT,0.354723,0.024358,14.5626
19,GAMMONIND,0.348468,0.024063,14.4816
20,TATAPOWER,0.233994,0.016275,14.3777
