Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.878112,0.022909,38.331
2,IDEA,2.287879,0.074075,30.8862
3,JUBLPHARMA,0.760803,0.042217,18.0212
4,AUROPHARMA,0.731747,0.046174,15.8475
5,FCONSUMER,0.672,0.042423,15.8405
6,GLENMARK,0.621038,0.040542,15.3183
7,ENDURANCE,0.428352,0.028018,15.2884
8,LTM,0.349516,0.024804,14.0909
9,HEG,0.580666,0.042818,13.5614
10,ATGL,0.451456,0.033372,13.5281
11,STRTECH,0.455662,0.034537,13.1933
12,GODREJIND,0.390183,0.030118,12.955
13,GMRAIRPORT,0.272455,0.021084,12.9224
14,IOB,0.485915,0.03798,12.7938
15,FRETAIL,0.575849,0.045274,12.7191
16,ADANIPORTS,0.375744,0.030522,12.3104
17,BAYERCROP,0.399067,0.032784,12.1726
18,AIAENG,0.380845,0.033133,11.4943
19,SYNGENE,0.290288,0.025362,11.4457
20,IDBI,0.58216,0.052004,11.1945
