Rank,Symbol,Momentum,Volatility,Score
1,LUPIN,0.250361,0.024755,10.1135
2,3MINDIA,0.300683,0.031998,9.3969
3,MINDTREE,0.209897,0.023141,9.0706
4,PFIZER,0.191466,0.027077,7.0712
5,TORNTPOWER,0.237586,0.036649,6.4828
6,DIVISLAB,0.148771,0.024882,5.9791
7,IDBI,0.275806,0.046635,5.9141
8,GODREJPROP,0.193056,0.032786,5.8884
9,ZFCVINDIA,0.165447,0.029807,5.5505
10,CMC,0.058862,0.011822,4.979
11,TECHM,0.093544,0.019926,4.6945
12,HONAUT,0.069328,0.015198,4.5616
13,IPCALAB,0.10043,0.023155,4.3372
14,EXIDEIND,0.084115,0.01964,4.2829
15,TCS,0.045573,0.011785,3.8671
16,CYIENT,0.066517,0.018006,3.6941
17,DRREDDY,0.071109,0.019498,3.6471
18,AMARAJABAT,0.115424,0.031768,3.6334
19,RAJESHEXPO,0.198781,0.05513,3.6057
20,ZYDUSLIFE,0.087866,0.025127,3.4969
