Rank,Symbol,Momentum,Volatility,Score
1,IPCALAB,0.427059,0.018192,23.4751
2,MRF,0.556952,0.026744,20.8251
3,SYNDIBANK,0.524851,0.027552,19.0492
4,ANDHRABANK,0.446982,0.024894,17.9551
5,DIVISLAB,0.354444,0.02204,16.0815
6,POLARIS,0.51552,0.03256,15.8329
7,EXIDEIND,0.410814,0.026572,15.4604
8,HTMEDIA,0.272241,0.018224,14.9388
9,PNB,0.41137,0.028055,14.6631
10,CORPBANK,0.384345,0.026629,14.4335
11,UNITDSPR,0.33805,0.023886,14.1528
12,GFLLIMITED,0.440794,0.031978,13.7842
13,INGVYSYABK,0.466771,0.034684,13.4577
14,HIMATSEIDE,0.359017,0.027922,12.8577
15,SBIN,0.244488,0.01948,12.5507
16,ROLTA,0.398086,0.031791,12.5221
17,SUNPHARMA,0.218441,0.017858,12.2321
18,CENTBOP,0.254808,0.020893,12.1958
19,TRENT,0.212053,0.017756,11.9428
20,BANKINDIA,0.405632,0.033968,11.9416
