Rank,Symbol,Momentum,Volatility,Score
1,GODREJPROP,0.174536,0.016132,10.819
2,FORTIS,0.157773,0.017256,9.1429
3,APOLLOTYRE,0.277209,0.034694,7.9901
4,INDUSINDBK,0.182105,0.024984,7.2889
5,SIEMENS,0.173977,0.025695,6.7709
6,KOTAKBANK,0.155621,0.023529,6.6141
7,IOB,0.154178,0.0234,6.5889
8,BAJAJFINSV,0.244503,0.039399,6.2058
9,63MOONS,0.14518,0.023798,6.1006
10,SANOFI,0.08579,0.014205,6.0395
11,SHREECEM,0.097333,0.01633,5.9603
12,HDFCBANK,0.104418,0.018744,5.5707
13,COROMANDEL,0.158132,0.029427,5.3737
14,AMTEKAUTO,0.148106,0.028165,5.2585
15,PEL,0.073505,0.014065,5.226
16,RELIANCE,0.088805,0.017218,5.1577
17,SYNDIBANK,0.112338,0.022058,5.0928
18,MOTHERSON,0.131798,0.026389,4.9944
19,OPTOCIRCUI,0.138063,0.028203,4.8953
20,YESBANK,0.130615,0.02821,4.6301
