Rank,Symbol,Momentum,Volatility,Score
1,HAVELLS,0.269931,0.013983,19.3045
2,MPHASIS,0.399102,0.020739,19.2443
3,MINDTREE,0.382201,0.019958,19.1505
4,APOLLOHOSP,0.480762,0.026773,17.9566
5,IPCALAB,0.275625,0.016251,16.9601
6,ALKEM,0.227049,0.013628,16.6608
7,TECHM,0.311111,0.018881,16.4773
8,SRF,0.293359,0.018182,16.1347
9,BAJAJFINSV,0.238271,0.015346,15.5262
10,GODREJCP,0.183077,0.014381,12.7303
11,NESTLEIND,0.136285,0.010844,12.5679
12,JSWENERGY,0.423332,0.034129,12.4039
13,LTTS,0.373741,0.030501,12.2536
14,DIVISLAB,0.146882,0.012217,12.0224
15,AUBANK,0.280998,0.023549,11.9326
16,PERSISTENT,0.248238,0.020837,11.9132
17,HCLTECH,0.175205,0.014933,11.7325
18,INFY,0.115155,0.009968,11.5529
19,TATAELXSI,0.252704,0.021916,11.5304
20,SCHAEFFLER,0.280535,0.024549,11.4275
