Rank,Symbol,Momentum,Volatility,Score
1,CESC,0.192696,0.014596,13.2022
2,COROMANDEL,0.297281,0.024529,12.1197
3,GODREJIND,0.183799,0.01583,11.6109
4,HONAUT,0.105064,0.010453,10.0507
5,YESBANK,0.202984,0.02024,10.0289
6,ADANIENT,0.000836,8.6e-05,9.7188
7,HAVELLS,0.227742,0.024407,9.3311
8,MARUTI,0.164751,0.017779,9.2665
9,BATAINDIA,0.133163,0.014413,9.2394
10,TITAN,0.187245,0.020342,9.2046
11,SAIL,0.19242,0.021386,8.9973
12,IOC,0.191904,0.02153,8.9134
13,TTKPRESTIG,0.175723,0.0199,8.8304
14,ADANIPOWER,0.275229,0.032822,8.3855
15,INDUSINDBK,0.172228,0.020826,8.27
16,GAIL,0.127904,0.016259,7.8669
17,SUZLON,0.178451,0.022747,7.8452
18,VTL,0.089784,0.011724,7.6579
19,NMDC,0.184338,0.024289,7.5895
20,TMPV,0.171538,0.023003,7.4573
