Rank,Symbol,Momentum,Volatility,Score
1,JSWSTEEL,0.460346,0.018308,25.1443
2,JINDALSTEL,0.567757,0.025264,22.4734
3,TATACONSUM,0.430339,0.021085,20.4093
4,MINDTREE,0.28139,0.014548,19.3418
5,HEXAWARE,0.255247,0.013461,18.9622
6,ZFCVINDIA,0.021077,0.001122,18.7893
7,TATASTEEL,0.338904,0.018948,17.8863
8,COFORGE,0.452613,0.025361,17.8471
9,DHANI,0.646613,0.036863,17.5409
10,ATUL,0.277805,0.016098,17.2573
11,TECHM,0.310836,0.019558,15.8934
12,INFY,0.363526,0.023585,15.4133
13,DIVISLAB,0.368534,0.024098,15.2929
14,HCLTECH,0.290974,0.020122,14.4605
15,TATAPOWER,0.395455,0.027364,14.4516
16,TATACOMM,0.50931,0.035344,14.41
17,LTTS,0.25334,0.017789,14.2418
18,LTM,0.254015,0.017953,14.1493
19,SHRIRAMCIT,0.399971,0.028473,14.0473
20,EMAMILTD,0.596917,0.042795,13.9483
