Rank,Symbol,Momentum,Volatility,Score
1,ACC,0.135864,0.013886,9.7845
2,SUNTECK,0.175801,0.021347,8.2354
3,M&M,0.164118,0.020901,7.852
4,RNAVAL,0.216885,0.033449,6.484
5,ULTRACEMCO,0.09884,0.016828,5.8734
6,AMBUJACEM,0.129738,0.022184,5.8483
7,ADANIPORTS,0.16036,0.029369,5.4602
8,LICHSGFIN,0.09892,0.020063,4.9305
9,GRASIM,0.078442,0.016381,4.7887
10,JPASSOCIAT,0.194127,0.040673,4.7729
11,BAJAJ-AUTO,0.089293,0.019793,4.5113
12,JPINFRATEC,0.166061,0.038525,4.3104
13,OBEROIRLTY,0.053976,0.013281,4.0642
14,IL&FSTRANS,0.075053,0.01878,3.9964
15,TCS,0.103545,0.0261,3.9673
16,DLF,0.140115,0.037703,3.7163
17,STERLINBIO,0.139476,0.039293,3.5496
18,INFY,0.090712,0.026039,3.4836
19,COLPAL,0.056177,0.016203,3.467
20,RELIANCE,0.083333,0.024657,3.3797
