Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,0.722944,0.033489,21.5877
2,KRBL,0.351667,0.021041,16.7132
3,TATACHEM,0.268042,0.016937,15.8257
4,TVSMOTOR,0.196952,0.012464,15.8011
5,TORNTPOWER,0.315965,0.020241,15.6104
6,COALINDIA,0.216933,0.013974,15.5245
7,UBL,0.322061,0.020839,15.4547
8,OIL,0.315448,0.020827,15.1462
9,IGL,0.28401,0.019431,14.6167
10,GILLETTE,0.109821,0.007614,14.4231
11,NBCC,0.299193,0.021552,13.8821
12,GAIL,0.257468,0.019089,13.488
13,ONGC,0.188914,0.014148,13.3523
14,BAJAJ-AUTO,0.166175,0.012588,13.2006
15,BRITANNIA,0.12171,0.00993,12.2569
16,MOTHERSON,0.184356,0.015173,12.1506
17,RELIANCE,0.182105,0.0153,11.9024
18,SOLARINDS,0.165564,0.013946,11.8716
19,BHARATFORG,0.23169,0.019615,11.8119
20,EMAMILTD,0.160103,0.013641,11.737
