Rank,Symbol,Momentum,Volatility,Score
1,UCOBANK,0.708791,0.030792,23.0183
2,RNRL,1.296933,0.062596,20.719
3,JPPOWER,0.685526,0.036521,18.7708
4,TRIVENI,1.072193,0.057231,18.7345
5,BBTC,0.626473,0.038287,16.3624
6,VEDL,0.350076,0.021837,16.0315
7,JINDALSTEL,0.460726,0.030034,15.3399
8,ADANIENT,0.006162,0.000415,14.849
9,INDIACEM,0.462939,0.032008,14.4633
10,TTML,0.484848,0.034386,14.1
11,RELINFRA,0.434341,0.031281,13.8851
12,INDUSINDBK,0.523244,0.039704,13.1786
13,LITL,0.642248,0.049227,13.0466
14,DREDGECORP,0.387753,0.029754,13.0321
15,SAIL,0.33637,0.025842,13.0165
16,RAMCOCEM,0.225977,0.017471,12.9344
17,IPCL,0.260022,0.020511,12.6773
18,IDBI,0.421366,0.033798,12.4673
19,CHAMBLFERT,0.566952,0.045784,12.3831
20,RELIANCE,0.261348,0.021409,12.2071
