Rank,Symbol,Momentum,Volatility,Score
1,VOLTAS,0.633199,0.027139,23.3321
2,ACC,0.378529,0.017273,21.914
3,ENGINERSIN,0.438146,0.021652,20.2358
4,CONCOR,0.330727,0.016349,20.2292
5,APOLLOTYRE,0.462075,0.022956,20.1291
6,LT,0.297035,0.014977,19.8327
7,CUMMINSIND,0.387104,0.020712,18.6901
8,SIEMENS,0.389367,0.021478,18.1283
9,PETRONET,0.295152,0.016625,17.7535
10,CGPOWER,0.472402,0.028039,16.8482
11,ULTRACEMCO,0.260516,0.015606,16.6931
12,EIHOTEL,0.327971,0.01969,16.6566
13,GFLLIMITED,0.436598,0.026444,16.5104
14,SHREECEM,0.279898,0.017108,16.361
15,PFC,0.484709,0.030284,16.0054
16,EXIDEIND,0.200976,0.012835,15.6589
17,BPCL,0.357061,0.023336,15.3006
18,INDUSINDBK,0.318564,0.020897,15.2442
19,PNB,0.388195,0.025637,15.1417
20,IDFC,0.335461,0.022935,14.6267
