Rank,Symbol,Momentum,Volatility,Score
1,BIOCON,0.340669,0.018634,18.2824
2,DLF,0.470793,0.026091,18.0444
3,COROMANDEL,0.277202,0.015426,17.9699
4,CRISIL,0.340795,0.021217,16.062
5,ADANIENSOL,0.412797,0.027202,15.1753
6,RELAXO,0.233229,0.015758,14.8009
7,PFIZER,0.273802,0.018516,14.7875
8,JINDALSTEL,0.567817,0.03873,14.6609
9,GUJENERGY,0.310415,0.021481,14.4507
10,BALKRISIND,0.278401,0.01963,14.1824
11,SRF,0.242843,0.017347,13.9994
12,HDFC,0.200526,0.014649,13.6884
13,NMDC,0.378253,0.02802,13.4993
14,ABBOTINDIA,0.2344,0.017423,13.4532
15,CORPBANK,0.696774,0.052128,13.3666
16,MOTHERSON,0.376164,0.029808,12.6194
17,IGL,0.226801,0.018196,12.4641
18,SANOFI,0.177964,0.014299,12.4455
19,ISEC,0.499561,0.041379,12.0729
20,TATASTEEL,0.305436,0.026059,11.7212
