Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,0.957708,0.034174,28.0245
2,SOLARINDS,0.250115,0.012962,19.2958
3,LTM,0.311965,0.016361,19.0678
4,LTTS,0.263596,0.014413,18.2889
5,UBL,0.367464,0.020514,17.9125
6,KRBL,0.367325,0.021088,17.4187
7,PAGEIND,0.31762,0.018443,17.2217
8,VAKRANGEE,0.355804,0.021477,16.567
9,GODREJPROP,0.347805,0.021054,16.5193
10,SHRIRAMFIN,0.308609,0.020531,15.0313
11,MPHASIS,0.245645,0.016519,14.8706
12,BALKRISIND,0.319561,0.021559,14.8224
13,DIVISLAB,0.5221,0.035989,14.5074
14,DHFL,0.410245,0.028396,14.4472
15,FINCABLES,0.199128,0.015109,13.1795
16,SYMPHONY,0.279926,0.021487,13.0277
17,OIL,0.243149,0.0195,12.4689
18,TATACHEM,0.205457,0.016525,12.4328
19,GAIL,0.226967,0.018301,12.4018
20,NBCC,0.290067,0.023554,12.3151
