Rank,Symbol,Momentum,Volatility,Score
1,SUZLON,0.793857,0.029423,26.9808
2,COLPAL,0.306589,0.014658,20.9165
3,TRENT,0.505394,0.024429,20.6883
4,LALPATHLAB,0.262399,0.013088,20.0489
5,COROMANDEL,0.354272,0.017983,19.7002
6,INFY,0.269282,0.014226,18.9282
7,OFSS,0.446683,0.023899,18.6904
8,KALYANKJIL,0.463287,0.024843,18.6489
9,SUNPHARMA,0.212199,0.011758,18.0467
10,ICICIGI,0.282329,0.015689,17.9959
11,ATUL,0.330523,0.018484,17.8814
12,PAYTM,0.62071,0.034722,17.8766
13,TORNTPHARM,0.255991,0.014349,17.8406
14,ETERNAL,0.446311,0.02547,17.5227
15,LUPIN,0.305653,0.017479,17.4865
16,HCLTECH,0.223093,0.012794,17.4374
17,OIL,0.566641,0.033255,17.039
18,EMAMILTD,0.519865,0.030668,16.9512
19,HDFCLIFE,0.260264,0.016052,16.2141
20,DIXON,0.458759,0.02855,16.0686
